,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
1208,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7115,"PR12-4QP..4050 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
1209,3,Unidade da Federação,38,Reais,2089.16,12,Acre,51,Custo de projeto m²,202504,abril 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
1210,3,Unidade da Federação,38,Reais,1692.11,12,Acre,51,Custo de projeto m²,202504,abril 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
1211,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
1212,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7116,"PR18-4QP..5870 Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
1213,3,Unidade da Federação,38,Reais,2314.07,12,Acre,51,Custo de projeto m²,202504,abril 2025,7117,"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas",786,Alto
1214,3,Unidade da Federação,38,Reais,1853.56,12,Acre,51,Custo de projeto m²,202504,abril 2025,7117,"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas",787,Normal
1215,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7117,"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas",788,Baixo
1216,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7117,"PC.12-LA..8192 Prédio comercial, 12 pavimentos, lojas e salas autônomas",789,Mínimo
1217,3,Unidade da Federação,38,Reais,2276.93,12,Acre,51,Custo de projeto m²,202504,abril 2025,7118,"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas",786,Alto
1218,3,Unidade da Federação,38,Reais,1848.22,12,Acre,51,Custo de projeto m²,202504,abril 2025,7118,"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas",787,Normal
1219,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7118,"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas",788,Baixo
1220,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7118,"PC.18-LA.11072 Prédio comercial, 18 pavimentos, lojas e salas autônomas",789,Mínimo
1221,3,Unidade da Federação,38,Reais,2277.25,12,Acre,51,Custo de projeto m²,202504,abril 2025,7119,"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido",786,Alto
1222,3,Unidade da Federação,38,Reais,2067.43,12,Acre,51,Custo de projeto m²,202504,abril 2025,7119,"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido",787,Normal
1223,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7119,"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido",788,Baixo
1224,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7119,"PC.12-LC..6862 Prédio comercial, 12 pavimentos, lojas e andar corrido",789,Mínimo
1225,3,Unidade da Federação,38,Reais,2302.72,12,Acre,51,Custo de projeto m²,202504,abril 2025,7120,"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido",786,Alto
1226,3,Unidade da Federação,38,Reais,2118.29,12,Acre,51,Custo de projeto m²,202504,abril 2025,7120,"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido",787,Normal
1227,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7120,"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido",788,Baixo
1228,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7120,"PC.18-LC.10111 Prédio comercial, 18 pavimentos, lojas e andar corrido",789,Mínimo
1229,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7121,"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",786,Alto
1230,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7121,"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",787,Normal
1231,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7121,"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",788,Baixo
1232,3,Unidade da Federação,38,Reais,606.59,12,Acre,51,Custo de projeto m²,202504,abril 2025,7121,"CB-M........31 Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",789,Mínimo
1233,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7122,"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",786,Alto
1234,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7122,"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",787,Normal
1235,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7122,"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",788,Baixo
1236,3,Unidade da Federação,38,Reais,526.78,12,Acre,51,Custo de projeto m²,202504,abril 2025,7122,"CB-MMIN.....23 Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",789,Mínimo
1237,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7123,"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",786,Alto
1238,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7123,"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",787,Normal
1239,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7123,"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",788,Baixo
1240,3,Unidade da Federação,38,Reais,665.14,12,Acre,51,Custo de projeto m²,202504,abril 2025,7123,"CB-M........23 Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",789,Mínimo
1241,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7124,"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",786,Alto
1242,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7124,"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",787,Normal
1243,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7124,"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",788,Baixo
1244,3,Unidade da Federação,38,Reais,1214.80,12,Acre,51,Custo de projeto m²,202504,abril 2025,7124,"CB-MMO......31 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",789,Mínimo
1245,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7125,"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",786,Alto
1246,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7125,"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",787,Normal
1247,3,Unidade da Federação,38,Reais,-,12,Acre,51,Custo de projeto m²,202504,abril 2025,7125,"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",788,Baixo
1248,3,Unidade da Federação,38,Reais,1376.17,12,Acre,51,Custo de projeto m²,202504,abril 2025,7125,"CB-MMO......23 Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",789,Mínimo
1249,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7087,"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",786,Alto
1250,3,Unidade da Federação,38,Reais,1898.42,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7087,"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",787,Normal
1251,3,Unidade da Federação,38,Reais,1380.62,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7087,"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",788,Baixo
1252,3,Unidade da Federação,38,Reais,1199.63,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7087,"CP.1-2Q.....46 Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",789,Mínimo
1253,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7088,"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",786,Alto
1254,3,Unidade da Federação,38,Reais,2131.35,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7088,"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",787,Normal
1255,3,Unidade da Federação,38,Reais,1542.94,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7088,"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",788,Baixo
1256,3,Unidade da Federação,38,Reais,1341.98,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7088,"CP.1-2Q.....40 Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",789,Mínimo
1257,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7089,"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
1258,3,Unidade da Federação,38,Reais,2103.31,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7089,"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
1259,3,Unidade da Federação,38,Reais,1567.18,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7089,"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
1260,3,Unidade da Federação,38,Reais,1381.29,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7089,"CR.1-2Q.....62 Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
1261,3,Unidade da Federação,38,Reais,2165.49,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7090,"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
1262,3,Unidade da Federação,38,Reais,1786.56,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7090,"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
1263,3,Unidade da Federação,38,Reais,1296.71,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7090,"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
1264,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7090,"CR.1-3Q....104 Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
1265,3,Unidade da Federação,38,Reais,2052.76,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7091,"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",786,Alto
1266,3,Unidade da Federação,38,Reais,1703.93,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7091,"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",787,Normal
1267,3,Unidade da Federação,38,Reais,1220.73,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7091,"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
1268,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7091,"CR.1-4Q....122 Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
1269,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7092,"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",786,Alto
1270,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7092,"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",787,Normal
1271,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7092,"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",788,Baixo
1272,3,Unidade da Federação,38,Reais,2471.48,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7092,"EA.1-US.....04 Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",789,Mínimo
1273,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7093,"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",786,Alto
1274,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7093,"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",787,Normal
1275,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7093,"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",788,Baixo
1276,3,Unidade da Federação,38,Reais,3102.93,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7093,"EB.1-US.....03 Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",789,Mínimo
1277,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7094,"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",786,Alto
1278,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7094,"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",787,Normal
1279,3,Unidade da Federação,38,Reais,1899.60,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7094,"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",788,Baixo
1280,3,Unidade da Federação,38,Reais,1675.44,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7094,"EA.1-0Q.....22 Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",789,Mínimo
1281,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",786,Alto
1282,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",787,Normal
1283,3,Unidade da Federação,38,Reais,1887.09,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",788,Baixo
1284,3,Unidade da Federação,38,Reais,1660.70,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7095,"EB.1-0Q.....22 Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",789,Mínimo
1285,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",786,Alto
1286,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",787,Normal
1287,3,Unidade da Federação,38,Reais,1698.73,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",788,Baixo
1288,3,Unidade da Federação,38,Reais,1479.27,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7096,"EA.1-1Q.....30 Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",789,Mínimo
1289,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",786,Alto
1290,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",787,Normal
1291,3,Unidade da Federação,38,Reais,1731.20,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",788,Baixo
1292,3,Unidade da Federação,38,Reais,1507.52,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",789,Mínimo
1293,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",786,Alto
1294,3,Unidade da Federação,38,Reais,-,13,Amazonas,51,Custo de projeto m²,202501,janeiro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",787,Normal
